SubCount,Category,AvgViews,AvgViewsRounded,AvgLikes,AvgLikesRounded,AvgDislikes,AvgDislikesRounded,LastViews,LastViewsRounded,LastLikes,LastLikesRounded,LastDislikes,LastDislikesRounded,LastComments,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
28163980,24,12748087,12750000,683427,683500,35535,35500,10503053,10500000,494808,495000,14077,14000,40239,905310,905500,Disliked,17017937,1701800000
28163980,20,13358066,13350000,715125,715000,33507,33500,17017937,17000000,905310,905500,21340,21500,83667,681035,681000,Disliked,12954845,1295500000
28163980,20,13307663,13300000,710863,711000,31463,31500,12954845,12950000,681035,681000,17154,17000,50899,687741,687500,Liked,8391099,839100000
28163980,24,12761378,12750000,708294,708500,29337,29500,8391099,8400000,687741,687500,12327,12500,36802,800245,800000,Disliked,15521545,1552150000
28163980,20,13037395,13050000,717489,717500,28056,28000,15521545,15500000,800245,800000,16531,16500,59531,902913,903000,Disliked,20648231,2064800000
28163980,20,13729289,13750000,734346,734500,27756,28000,20648231,20650000,902913,903000,24749,24500,65719,1257788,1258000,Disliked,20468628,2046850000
28163980,20,14290901,14300000,777966,778000,29247,29000,20468628,20450000,1257788,1258000,45655,45500,118351,434318,434500,Disliked,8196882,819700000
28163980,24,13822130,13800000,751532,751500,27922,28000,8196882,8200000,434318,434500,12017,12000,28647,388079,388000,Disliked,9676049,967600000
28163980,20,13525981,13550000,725571,725500,27500,27500,9676049,9700000,388079,388000,22010,22000,18143,1279615,1279500,Disliked,15544543,1554450000
28163980,20,13660552,13650000,762507,762500,29871,30000,15544543,15550000,1279615,1279500,63072,63000,154884,593345,593500,Disliked,12667667,1266750000
28163980,20,13598497,13600000,751934,752000,29200,29000,12667667,12650000,593345,593500,19136,19000,38779,731979,732000,Disliked,18889747,1888950000
28163980,20,13909747,13900000,750761,751000,28555,28500,18889747,18900000,731979,732000,18234,18000,51342,762713,762500,Disliked,12893763,1289400000
28163980,24,13853303,13850000,751425,751500,27900,28000,12893763,12900000,762713,762500,16764,17000,59509,650073,650000,Disliked,11371183,1137100000
28163980,24,13722665,13700000,746090,746000,27572,27500,11371183,11350000,650073,650000,21662,21500,76836,739701,739500,Liked,12142000,1214200000
28163980,20,13643632,13650000,745771,746000,26908,27000,12142000,12150000,739701,739500,14308,14500,50162,642872,643000,Disliked,10758750,1075900000
28163980,20,13506257,13500000,740871,741000,26634,26500,10758750,10750000,642872,643000,21147,21000,41673,497735,497500,Disliked,11094367,1109450000
28163980,20,13396625,13400000,729819,730000,26088,26000,11094367,11100000,497735,497500,14617,14500,36417,581008,581000,Disliked,12942573,1294250000
28163980,20,13376884,13400000,723349,723500,25506,25500,12942573,12950000,581008,581000,12701,12500,59098,703513,703500,Disliked,16489647,1648950000
28163980,20,13506582,13500000,722523,722500,25140,25000,16489647,16500000,703513,703500,16718,16500,55874,522698,522500,Disliked,11194424,1119450000
28163980,24,13414096,13400000,714530,714500,24717,24500,11194424,11200000,522698,522500,14571,14500,34982,674555,674500,Liked,9593420,959350000
28163980,24,13267147,13250000,712992,713000,24191,24000,9593420,9600000,674555,674500,11037,11000,51352,546438,546500,Liked,7199004,719900000
28163980,20,13042401,13050000,706824,707000,23696,23500,7199004,7200000,546438,546500,10842,11000,18774,749259,749500,Liked,16873960,1687400000
28163980,24,13179242,13200000,708339,708500,23321,23500,16873960,16850000,749259,749500,13174,13000,31805,749419,749500,Disliked,12165617,1216550000
28163980,24,13144290,13150000,709756,710000,23190,23000,12165617,12150000,749419,749500,19523,19500,41079,784198,784000,Disliked,21650872,2165100000
28163980,20,13427843,13450000,712237,712000,23450,23500,21650872,21650000,784198,784000,31001,31000,68149,422988,423000,Disliked,8239604,823950000
28163980,24,13260480,13250000,702906,703000,23191,23000,8239604,8250000,422988,423000,15436,15500,15853,1323777,1324000,Disliked,24559901,2456000000
28163980,24,13613587,13600000,722309,722500,24036,24000,24559901,24550000,1323777,1324000,50229,50000,110774,738335,738500,Disliked,15614536,1561450000
28163980,24,13674222,13650000,722794,723000,24325,24500,15614536,15600000,738335,738500,33551,33500,99089,976975,977000,Disliked,13442297,1344250000
28163980,24,13667400,13650000,730270,730500,25368,25500,13442297,13450000,976975,977000,59806,60000,94749,982216,982000,Disliked,19131468,1913150000
28163980,20,13823517,13800000,737469,737500,35194,35000,19131468,19150000,982216,982000,369259,369500,228854,669062,669000,Disliked,11198480,1119850000
28163980,20,13750599,13750000,735568,735500,34612,34500,11198480,11200000,669062,669000,14259,14500,45862,469457,469500,Disliked,9428202,942800000
28163980,20,13633777,13650000,728376,728500,34018,34000,9428202,9450000,469457,469500,12635,12500,47091,1038603,1038500,Liked,14310838,1431100000
28163980,20,13651595,13650000,736540,736500,33454,33500,14310838,14300000,1038603,1038500,12581,12500,106004,1421747,1421500,Liked,20240959,2024100000
28163980,20,13820553,13800000,754110,754000,33036,33000,20240959,20250000,1421747,1421500,17167,17000,67598,656787,657000,Disliked,8060015,806000000
28163980,20,13676539,13700000,751676,751500,32581,32500,8060015,8050000,656787,657000,14803,15000,45505,856121,856000,Liked,16779895,1678000000
28163980,24,13752231,13750000,754224,754000,32096,32000,16779895,16800000,856121,856000,12693,12500,46897,1207297,1207500,Disliked,19887516,1988750000
28163980,20,13898309,13900000,765011,765000,32467,32500,19887516,19900000,1207297,1207500,47676,47500,120370,685453,685500,Liked,15482444,1548250000
28163980,23,13935150,13950000,763161,763000,32033,32000,15482444,15500000,685453,685500,13844,14000,56361,983739,983500,Disliked,20423898,2042400000
28163980,20,14082621,14100000,768174,768000,31965,32000,20423898,20400000,983739,983500,29010,29000,68422,657570,657500,Disliked,12576329,1257650000
28163980,20,14049148,14050000,765716,765500,31923,32000,12576329,12600000,657570,657500,30093,30000,141811,827185,827000,Disliked,18847503,1884750000
28163980,20,14153460,14150000,767053,767000,31611,31500,18847503,18850000,827185,827000,17554,17500,84190,1169288,1169500,Disliked,23716153,2371600000
28163980,20,14356922,14350000,775611,775500,31796,32000,23716153,23700000,1169288,1169500,40336,40500,296737,949091,949000,Disliked,29379009,2937900000
28163980,20,14669882,14650000,779225,779000,31690,31500,29379009,29400000,949091,949000,26679,26500,56113,412495,412500,Disliked,9152414,915250000
28163980,20,14557280,14550000,771741,771500,31262,31500,9152414,9150000,412495,412500,10706,10500,80055,1035991,1036000,Liked,17996027,1799600000
28163980,20,14626055,14650000,777026,777000,30903,31000,17996027,18000000,1035991,1036000,13321,13500,101584,1120932,1121000,Disliked,41129780,4113000000
27574624,10,699347,700000,78663,78500,178,0,1398694,1400000,157326,157500,356,500,8296,50098,50000,Liked,606825,60700000
27574624,10,668506,650000,69141,69000,182,0,606825,600000,50098,50000,189,0,1171,35179,35000,Liked,279034,27900000
27574624,10,571138,550000,60651,60500,164,0,279034,300000,35179,35000,112,0,1364,34834,35000,Liked,400198,40000000
27574624,10,536950,550000,55487,55500,143,0,400198,400000,34834,35000,60,0,831,50015,50000,Liked,811536,81150000
27574624,10,582715,600000,54575,54500,136,0,811536,800000,50015,50000,100,0,2538,69212,69000,Liked,1152788,115300000
27574624,10,664154,650000,56666,56500,135,0,1152788,1150000,69212,69000,129,0,3849,51305,51500,Liked,1062259,106250000
27574624,10,713917,700000,55996,56000,166,0,1062259,1050000,51305,51500,378,500,1797,66738,66500,Liked,744789,74500000
27574624,10,717347,700000,57190,57000,167,0,744789,750000,66738,66500,176,0,2066,54886,55000,Liked,484271,48450000
27574624,10,694039,700000,56959,57000,157,0,484271,500000,54886,55000,68,0,1247,58494,58500,Liked,489461,48950000
27574624,10,675441,700000,57099,57000,153,0,489461,500000,58494,58500,110,0,2048,84039,84000,Liked,952888,95300000
27574624,10,698562,700000,59344,59500,163,0,952888,950000,84039,84000,278,500,2470,65866,66000,Liked,1076053,107600000
27574624,10,727600,750000,59846,60000,161,0,1076053,1100000,65866,66000,131,0,1580,20788,21000,Liked,310975,31100000
27574624,10,697841,700000,57056,57000,155,0,310975,300000,20788,21000,88,0,952,16413,16500,Liked,263406,26350000
27574624,10,668878,650000,54346,54500,148,0,263406,250000,16413,16500,49,0,657,34852,35000,Liked,509802,51000000
27574624,10,658936,650000,53128,53000,144,0,509802,500000,34852,35000,83,0,744,35736,35500,Liked,473145,47300000
27574624,10,648007,650000,52105,52000,142,0,473145,450000,35736,35500,108,0,1512,15307,15500,Liked,251977,25200000
27574624,10,626006,650000,50060,50000,136,0,251977,250000,15307,15500,41,0,327,16468,16500,Liked,290140,29000000
27574624,10,608328,600000,48292,48500,133,0,290140,300000,16468,16500,62,0,347,22556,22500,Liked,418380,41850000
27574624,10,598831,600000,47006,47000,130,0,418380,400000,22556,22500,86,0,580,22349,22500,Liked,367492,36750000
27574624,10,587815,600000,45831,46000,127,0,367492,350000,22349,22500,60,0,744,168101,168000,Liked,10121827,1012200000
27574624,10,1021179,1000000,51389,51500,176,0,10121827,10100000,168101,168000,1214,1000,7244,13248,13000,Liked,231492,23150000
27574624,10,986845,1000000,49731,49500,171,0,231492,250000,13248,13000,48,0,210,12943,13000,Liked,244266,24450000
27574624,10,955904,950000,48198,48000,165,0,244266,250000,12943,13000,36,0,222,14215,14000,Liked,244819,24500000
27574624,10,927461,950000,46839,47000,161,0,244819,250000,14215,14000,75,0,1103,9458,9500,Liked,157369,15750000
27574624,10,897842,900000,45401,45500,156,0,157369,150000,9458,9500,24,0,63,8228,8000,Liked,139043,13900000
27574624,10,869738,850000,44024,44000,151,0,139043,150000,8228,8000,17,0,86,158195,158000,Liked,12424418,1242450000
27574624,10,1282405,1300000,48102,48000,216,0,12424418,12400000,158195,158000,1977,2000,7502,11119,11000,Liked,199000,19900000
27574624,10,1245046,1250000,46826,47000,209,0,199000,200000,11119,11000,17,0,114,9892,10000,Liked,174943,17500000
27574624,10,1209376,1200000,45595,45500,203,0,174943,150000,9892,10000,12,0,96,41239,41000,Liked,3278026,327800000
27574624,10,1276107,1300000,45455,45500,206,0,3278026,3300000,41239,41000,306,500,899,53907,54000,Liked,3363338,336350000
27574624,10,1341333,1350000,45719,45500,207,0,3363338,3350000,53907,54000,248,0,1173,12395,12500,Liked,276217,27600000
27574624,10,1309057,1300000,44709,44500,202,0,276217,300000,12395,12500,28,0,76,15160,15000,Liked,306546,30650000
27574624,10,1279571,1300000,43840,44000,197,0,306546,300000,15160,15000,24,0,200,53640,53500,Liked,801221,80100000
27574624,10,1265904,1250000,44120,44000,194,0,801221,800000,53640,53500,117,0,2250,33704,33500,Liked,323124,32300000
27574624,10,1239716,1250000,43831,44000,191,0,323124,300000,33704,33500,62,0,1073,523282,523500,Liked,50965079,5096500000
27574624,10,2583644,2600000,56789,57000,355,500,50965079,50950000,523282,523500,6275,6500,25514,37430,37500,Liked,951212,95100000
27574624,10,2540686,2550000,56279,56500,351,500,951212,950000,37430,37500,195,0,2198,30598,30500,Liked,471000,47100000
27574624,10,2487617,2500000,55621,55500,345,500,471000,450000,30598,30500,97,0,622,355225,355000,Liked,30082615,3008250000
27239100,24,557597,550000,22134,22000,57177,57000,1115194,1100000,44268,44500,114353,114500,83075,378,500,Disliked,44973,4500000
27239100,24,386722,400000,14882,15000,38840,39000,44973,50000,378,500,2166,2000,525,4355,4500,Disliked,204235,20400000
27239100,24,341101,350000,12250,12500,30488,30500,204235,200000,4355,4500,5431,5500,2400,8657,8500,Disliked,611167,61100000
27239100,24,395114,400000,11532,11500,32099,32000,611167,600000,8657,8500,38545,38500,18028,156462,156500,Disliked,5502160,550200000
27239100,24,1246288,1250000,35687,35500,30058,30000,5502160,5500000,156462,156500,19852,20000,15803,30487,30500,Disliked,1101864,110200000
27239100,24,1225656,1250000,34944,35000,26644,26500,1101864,1100000,30487,30500,6164,6000,5022,3606253,3606500,Disliked,196308718,19630850000
27239100,24,25611039,25600000,481358,481500,259272,259500,196308718,196300000,3606253,3606500,1887664,1887500,897443,1524,1500,Disliked,120061,12000000
27239100,24,22778708,22800000,428043,428000,230740,230500,120061,100000,1524,1500,2481,2500,663,28499,28500,Disliked,1037550,103750000
27239100,24,20604592,20600000,388088,388000,207944,208000,1037550,1050000,28499,28500,2779,3000,5210,345,500,Disliked,100925,10100000
27239100,24,18740622,18750000,352839,353000,189410,189500,100925,100000,345,500,4071,4000,378,245,0,Disliked,146482,14650000
27239100,24,17191111,17200000,323456,323500,173701,173500,146482,150000,245,0,910,1000,83,3719,3500,Disliked,166729,16650000
27239100,24,15881543,15900000,298861,299000,160467,160500,166729,150000,3719,3500,1655,1500,323,767,1000,Disliked,197627,19750000
27239100,24,14761263,14750000,277569,277500,149154,149000,197627,200000,767,1000,2087,2000,214,14894,15000,Disliked,416888,41700000
27239100,24,13804972,13800000,260057,260000,139424,139500,416888,400000,14894,15000,3196,3000,1164,295,500,Disliked,63850,6400000
27239100,24,12946151,12950000,243822,244000,130872,131000,63850,50000,295,500,2598,2500,548,2206,2000,Disliked,654964,65500000
27239100,24,12223140,12200000,229609,229500,123466,123500,654964,650000,2206,2000,4965,5000,1351,2835,3000,Disliked,186159,18600000
27239100,24,11554419,11550000,217011,217000,116721,116500,186159,200000,2835,3000,2061,2000,249,1131,1000,Disliked,270954,27100000
27239100,24,10960553,10950000,205648,205500,110735,110500,270954,250000,1131,1000,2982,3000,439,208659,208500,Disliked,6398300,639850000
27239100,24,10732440,10750000,205799,206000,119661,119500,6398300,6400000,208659,208500,289253,289500,63485,4528,4500,Disliked,1389855,139000000
27239100,24,10287555,10300000,196215,196000,114841,115000,1389855,1400000,4528,4500,18441,18500,3166,730,500,Disliked,438093,43800000
27239100,24,9839852,9850000,187329,187500,109894,110000,438093,450000,730,500,6017,6000,569,143271,143500,Disliked,17071200,1707100000
27239100,24,10154259,10150000,185413,185500,125565,125500,17071200,17050000,143271,143500,470323,470500,78189,4428,4500,Disliked,1525276,152550000
27239100,24,9794718,9800000,177872,178000,120541,120500,1525276,1550000,4428,4500,4980,5000,390,2282,2500,Disliked,394214,39400000
27239100,24,9418698,9400000,170849,171000,117000,117000,394214,400000,2282,2500,32017,32000,3789,30006,30000,Disliked,3475309,347550000
27239100,24,9190106,9200000,165432,165500,113056,113000,3475309,3500000,30006,30000,14462,14500,4506,2384,2500,Disliked,91121,9100000
27239100,24,8853106,8850000,159393,159500,108913,109000,91121,100000,2384,2500,1186,1000,358,54527,54500,Disliked,4753510,475350000
27239100,24,8706692,8700000,155648,155500,108478,108500,4753510,4750000,54527,54500,96738,96500,28637,3997,4000,Disliked,744526,74450000
27239100,24,8432135,8450000,150418,150500,104838,105000,744526,750000,3997,4000,2916,3000,946,150766,151000,Disliked,7270882,727100000
27239100,25,8393426,8400000,150430,150500,101521,101500,7270882,7250000,150766,151000,5347,5500,12892,51550,51500,Disliked,5499745,549950000
27239100,25,8300082,8300000,147240,147000,98563,98500,5499745,5500000,51550,51500,9801,10000,2328,26419,26500,Disliked,1616853,161700000
27239100,25,8091231,8100000,143465,143500,95573,95500,1616853,1600000,26419,26500,2886,3000,1391,3406162,3406000,Disliked,220015723,22001550000
27239100,25,14513185,14500000,242334,242500,108612,108500,220015723,220000000,3406162,3406000,525875,526000,714936,3910,4000,Disliked,972847,97300000
27239100,25,14114940,14100000,235322,235500,105435,105500,972847,950000,3910,4000,580,500,503,8699,8500,Disliked,1845788,184600000
27239100,25,13764393,13750000,228847,229000,102581,102500,1845788,1850000,8699,8500,5551,5500,1813,49611,49500,Disliked,2981653,298150000
27239100,25,13464872,13450000,223868,224000,100847,101000,2981653,3000000,49611,49500,40175,40000,18177,269,500,Disliked,109735,10950000
27239100,25,13103922,13100000,217825,218000,98144,98000,109735,100000,269,500,803,1000,143,922,1000,Disliked,171650,17150000
27239100,25,12763599,12750000,212117,212000,95585,95500,171650,150000,922,1000,921,1000,697,5089,5000,Disliked,1001689,100150000
27239100,25,12462012,12450000,206808,207000,93357,93500,1001689,1000000,5089,5000,8704,8500,2808,4261,4500,Disliked,573296,57350000
27239100,25,11906046,11900000,197123,197000,89549,89500,1556106,1550000,12259,12500,24507,24500,8497,11171,11000,Disliked,832631,83250000
27239100,25,11642393,11650000,192696,192500,87450,87500,832631,850000,11171,11000,1409,1500,1064,516,500,Disliked,147922,14800000
27239100,25,11375080,11400000,188226,188000,85471,85500,147922,150000,516,500,2332,2500,386,230906,231000,Disliked,9978676,997850000
27239100,25,11788338,11800000,187694,187500,88586,88500,31368097,31350000,121576,121500,11838,12000,16684,8186,8000,Disliked,1962812,196300000
27239100,25,11574739,11550000,183791,184000,86678,86500,1962812,1950000,8186,8000,859,1000,866,3544,3500,Disliked,923068,92300000
27239100,25,11348108,11350000,179956,180000,84840,85000,923068,900000,3544,3500,296,500,255,3664,3500,Disliked,1031795,103200000
27239100,25,11133185,11150000,176284,176500,83080,83000,1031795,1050000,3664,3500,319,500,376,4069,4000,Disliked,1122542,112250000
27239100,25,10928886,10950000,172769,173000,81393,81500,1122542,1100000,4069,4000,411,500,391,2848,3000,Disliked,627664,62750000
27239100,25,10722862,10700000,169371,169500,79770,80000,627664,650000,2848,3000,283,500,241,3892,4000,Disliked,750978,75100000
26882829,10,1836054,1850000,40158,40000,2029,2000,3672108,3650000,80315,80500,4057,4000,4657,1170613,1170500,Disliked,87375014,8737500000
26882829,10,30349041,30350000,416976,417000,75739,75500,87375014,87400000,1170613,1170500,223159,223000,104519,108886,109000,Disliked,6647120,664700000
26882829,10,24423561,24400000,339954,340000,58306,58500,6647120,6650000,108886,109000,6008,6000,5401,3271,3500,Disliked,8307,850000
26882829,10,19540510,19550000,272617,272500,47079,47000,8307,0,3271,3500,2171,2000,52,4464,4500,Disliked,12030,1200000
26882829,10,16285763,16300000,227925,228000,39671,39500,12030,0,4464,4500,2628,2500,57,3502,3500,Disliked,5799,600000
26882829,10,13960054,13950000,195864,196000,34332,34500,5799,0,3502,3500,2300,2500,42,3760516,3760500,Disliked,449367555,44936750000
26882829,10,68385992,68400000,641446,641500,157959,158000,449367555,449350000,3760516,3760500,1023352,1023500,454487,64724,64500,Disliked,1281679,128150000
26882829,10,60929957,60950000,577366,577500,140738,140500,1281679,1300000,64724,64500,2971,3000,3381,154935,155000,Disliked,6917882,691800000
26882829,10,55528749,55550000,535123,535000,127503,127500,6917882,6900000,154935,155000,8379,8500,8844,1092273,1092500,Disliked,82266059,8226600000
26882829,10,57959414,57950000,585773,586000,131198,131000,82266059,82250000,1092273,1092500,168152,168000,196028,148799,149000,Disliked,8296933,829700000
26882829,10,53820874,53800000,549358,549500,120937,121000,8296933,8300000,148799,149000,8062,8000,7272,39299,39500,Disliked,2084749,208450000
26882829,10,49841172,49850000,510123,510000,111755,112000,2084749,2100000,39299,39500,1581,1500,2163,40892,41000,Disliked,1888442,188850000
26882829,10,46415977,46400000,476606,476500,103873,104000,1888442,1900000,40892,41000,1397,1500,2477,28255,28500,Disliked,1228956,122900000
26882829,10,43403509,43400000,446716,446500,97025,97000,1228956,1250000,28255,28500,1157,1000,1404,30885,31000,Disliked,1061779,106200000
26882829,10,40757151,40750000,420727,420500,91020,91000,1061779,1050000,30885,31000,944,1000,1871,77562,77500,Disliked,5348748,534850000
26882829,10,38674304,38650000,400541,400500,85852,86000,5348748,5350000,77562,77500,3172,3000,5688,31976,32000,Disliked,1581762,158200000
26882829,10,36613607,36600000,380065,380000,81137,81000,1581762,1600000,31976,32000,983,1000,1885,75876,76000,Disliked,4709180,470900000
26882829,10,34934426,34950000,364055,364000,77029,77000,4709180,4700000,75876,76000,3080,3000,4450,53930,54000,Disliked,2431475,243150000
26882829,10,33309279,33300000,348549,348500,73240,73000,2431475,2450000,53930,54000,1246,1000,3251,34956,35000,Disliked,1719344,171950000
26882829,10,31804996,31800000,333616,333500,69812,70000,1719344,1700000,34956,35000,1254,1500,2280,145948,146000,Disliked,10582624,1058250000
26882829,10,30840343,30850000,325085,325000,66960,67000,10582624,10600000,145948,146000,7069,7000,9294,36491,36500,Disliked,1727620,172750000
26882829,10,29574572,29550000,312538,312500,64109,64000,1727620,1750000,36491,36500,1386,1500,2233,60038,60000,Disliked,4146157,414600000
26882829,10,28515055,28500000,302017,302000,61513,61500,4146157,4150000,60038,60000,1797,2000,4561,225734,225500,Disliked,18071879,1807200000
26882829,10,28097328,28100000,298966,299000,59610,59500,18071879,18050000,225734,225500,13950,14000,19322,236824,237000,Disliked,16769702,1676950000
26882829,10,27661650,27650000,296576,296500,58249,58000,16769702,16750000,236824,237000,24212,24000,20982,95036,95000,Disliked,6455687,645550000
26882829,10,26876244,26900000,289111,289000,56932,57000,6455687,6450000,95036,95000,22706,22500,10286,761022,761000,Disliked,75381775,7538200000
26882829,10,28608584,28600000,305965,306000,57067,57000,75381775,75400000,761022,761000,60701,60500,50804,3017375,3017500,Disliked,497271317,49727150000
26882829,10,44769368,44750000,399462,399500,76812,77000,497271317,497250000,3017375,3017500,629682,629500,264018,266990,267000,Disliked,20601394,2060150000
26882829,10,43963769,43950000,395046,395000,75878,76000,20601394,20600000,266990,267000,48795,49000,30533,51183,51000,Disliked,2545266,254550000
26882829,10,42627688,42650000,383954,384000,73480,73500,2545266,2550000,51183,51000,1532,1500,2282,39099,39000,Disliked,1738256,173850000
26882829,10,41349894,41350000,373177,373000,71219,71000,1738256,1750000,39099,39000,1139,1000,1691,189640,189500,Disliked,9215871,921600000
26882829,10,40376135,40400000,367615,367500,69264,69500,9215871,9200000,189640,189500,6689,6500,9582,3115330,3115500,Disliked,491869463,49186950000
26882829,10,53655351,53650000,448431,448500,73076,73000,491869463,491850000,3115330,3115500,198882,199000,160568,928186,928000,Disliked,84033594,8403350000
26882829,10,54523301,54500000,462138,462000,72964,73000,84033594,84050000,928186,928000,69164,69000,63367,54426,54500,Disliked,1309480,130950000
26882829,10,53045139,53050000,450813,451000,70979,71000,1309480,1300000,54426,54500,1503,1500,3033,1438502,1438500,Disliked,151142437,15114250000
26882829,10,55696417,55700000,477507,477500,71027,71000,151142437,151150000,1438502,1438500,72721,72500,82582,615751,616000,Disliked,33634865,3363500000
26882829,10,55115850,55100000,481145,481000,70112,70000,33634865,33650000,615751,616000,36258,36500,43379,101911,102000,Disliked,7209399,720950000
26882829,10,53887480,53900000,471421,471500,68466,68500,7209399,7200000,101911,102000,5944,6000,6011,131272,131500,Disliked,11010436,1101050000
26882829,10,52815554,52800000,462917,463000,66920,67000,11010436,11000000,131272,131500,6612,6500,7504,66470,66500,Disliked,4256581,425650000
26882829,10,51631188,51650000,453248,453000,65343,65500,4256581,4250000,66470,66500,2271,2500,3258,72032,72000,Disliked,5089806,509000000
26882829,10,50523060,50500000,444171,444000,63887,64000,5089806,5100000,72032,72000,4187,4000,3485,111427,111500,Disliked,6887748,688750000
26882829,10,49508286,49500000,436433,436500,62473,62500,6887748,6900000,111427,111500,3065,3000,8114,59726,59500,Disliked,5634262,563450000
26882829,10,48511149,48500000,427871,428000,61102,61000,5634262,5650000,59726,59500,2191,2000,2501,2350213,2350000,Disliked,673939616,67393950000
26882829,10,62409559,62400000,470590,470500,64571,64500,673939616,673950000,2350213,2350000,217201,217000,131995,131217,131000,Disliked,12791764,1279200000
26882829,10,61330911,61350000,463212,463000,63400,63500,12791764,12800000,131217,131000,10674,10500,9131,47922,48000,Disliked,6736900,673700000
26882829,10,60169337,60150000,454376,454500,62124,62000,6736900,6750000,47922,48000,3458,3500,1830,23700,23500,Disliked,3353324,335350000
26882829,10,58985670,59000000,445404,445500,60890,61000,3353324,3350000,23700,23500,2856,3000,1045,506414,506500,Disliked,67900703,6790050000
26882829,10,59167609,59150000,446649,446500,60821,61000,67900703,67900000,506414,506500,57510,57500,40328,983797,984000,Disliked,265587641,26558750000
26882829,10,63296010,63300000,457392,457500,60629,60500,265587641,265600000,983797,984000,51238,51000,56400,7233802,7234000,Disliked,2328013191,2.33E+11
26785905,10,8357286,8350000,259436,259500,13463,13500,16714572,16700000,518872,519000,26926,27000,56107,242599,242500,Disliked,8215367,821550000
26785905,10,8309980,8300000,253824,254000,11351,11500,8215367,8200000,242599,242500,7127,7000,19574,69703,69500,Disliked,1901621,190150000
26785905,10,6707890,6700000,207794,208000,8868,9000,1901621,1900000,69703,69500,1418,1500,4540,1783885,1784000,Disliked,100379253,10037950000
26785905,10,25442163,25450000,523012,523000,17467,17500,100379253,100400000,1783885,1784000,51863,52000,83101,56378,56500,Liked,933965,93400000
26785905,10,21357463,21350000,445240,445000,14683,14500,933965,950000,56378,56500,766,1000,3890,124853,125000,Disliked,2658364,265850000
26785905,10,18686163,18700000,399470,399500,13376,13500,2658364,2650000,124853,125000,5535,5500,10354,63489,63500,Liked,1666111,166600000
26785905,10,16558657,16550000,357472,357500,11859,12000,1666111,1650000,63489,63500,1234,1000,4116,958502,958500,Disliked,48882935,4888300000
26785905,10,20150243,20150000,424253,424500,16025,16000,48882935,48900000,958502,958500,49360,49500,73724,134345,134500,Disliked,5157503,515750000
26785905,10,18650969,18650000,395263,395500,14978,15000,5157503,5150000,134345,134500,5551,5500,8652,1655241,1655000,Disliked,132674793,13267500000
26785905,10,29016771,29000000,509806,510000,18178,18000,132674793,132650000,1655241,1655000,50182,50000,78578,450690,450500,Disliked,19870430,1987050000
26785905,10,28254576,28250000,504880,505000,20920,21000,19870430,19850000,450690,450500,51079,51000,98126,313930,314000,Disliked,7952139,795200000
26785905,10,26692850,26700000,490191,490000,19842,20000,7952139,7950000,313930,314000,6910,7000,29405,1177971,1178000,Disliked,58672683,5867250000
26785905,10,28977124,29000000,539318,539500,23748,23500,58672683,58650000,1177971,1178000,74517,74500,141306,123399,123500,Liked,4152196,415200000
26785905,10,27322129,27300000,511590,511500,22299,22500,4152196,4150000,123399,123500,2018,2000,7564,245216,245000,Disliked,11296974,1129700000
26785905,10,26320557,26300000,494942,495000,21339,21500,11296974,11300000,245216,245000,6945,7000,23619,112642,112500,Disliked,6141922,614200000
26785905,10,25133578,25150000,472454,472500,20280,20500,6141922,6150000,112642,112500,3322,3500,5985,678209,678000,Disliked,44766701,4476650000
26785905,10,26224307,26200000,483885,484000,20295,20500,44766701,44750000,678209,678000,20561,20500,46490,336897,337000,Disliked,24259229,2425900000
26785905,10,26120882,26100000,476148,476000,19623,19500,24259229,24250000,336897,337000,7518,7500,15627,364228,364000,Disliked,40377550,4037750000
26785905,10,26833715,26850000,470552,470500,19145,19000,40377550,40400000,364228,364000,10074,10000,23193,320171,320000,Disliked,37825880,3782600000
26785905,10,27357152,27350000,463391,463500,18814,19000,37825880,37850000,320171,320000,12191,12000,18030,45804,46000,Disliked,2690127,269000000
26785905,10,26235923,26250000,444410,444500,18022,18000,2690127,2700000,45804,46000,1381,1500,1768,67119,67000,Disliked,3320284,332050000
26785905,10,25239591,25250000,428006,428000,17311,17500,3320284,3300000,67119,67000,1675,1500,3154,452020,452000,Disliked,44300525,4430050000
26785905,10,26033797,26050000,429007,429000,17133,17000,44300525,44300000,452020,452000,13041,13000,32137,55985,56000,Liked,2630847,263100000
26785905,10,25097679,25100000,414086,414000,16483,16500,2630847,2650000,55985,56000,889,1000,2461,34293,34500,Disliked,2702612,270250000
26785905,10,24236330,24250000,399479,399500,15893,16000,2702612,2700000,34293,34500,1137,1000,2013,1308350,1308500,Disliked,182576275,18257650000
26785905,10,30100773,30100000,433140,433000,16835,17000,182576275,182600000,1308350,1308500,41338,41500,49855,106306,106500,Disliked,8773086,877300000
26785905,10,29339069,29350000,421468,421500,16320,16500,8773086,8750000,106306,106500,2412,2500,13977,169452,169500,Disliked,12358454,1235850000
26785905,10,28753531,28750000,412778,413000,15960,16000,12358454,12350000,169452,169500,5876,6000,22573,45441,45500,Liked,2287169,228700000
26785905,10,27871319,27850000,400533,400500,15450,15500,2287169,2300000,45441,45500,666,500,3618,223753,224000,Disliked,19301464,1930150000
