SubCount,Category,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
2180074,24,28955,29000,Disliked,806459,80650000
2168212,26,6160,6000,Liked,192130,19200000
1424800,1,14128,14000,Liked,106450,10650000
192677,10,111843,112000,Liked,4500809,450100000
6040972,26,21843,22000,Disliked,716694,71650000
3324720,28,10273,10500,Disliked,731256,73150000
605958,26,12655,12500,Liked,290059,29000000
2549803,10,264437,264500,Disliked,25098348,2509850000
12879192,10,19209,19000,Disliked,2070061,207000000
2059596,10,153777,154000,Disliked,13219574,1321950000
4184625,26,35594,35500,Liked,957478,95750000
2681403,22,99655,99500,Liked,2055243,205500000
240679,10,106827,107000,Liked,3354671,335450000
420652,26,3154,3000,Liked,78988,7900000
3381904,26,35452,35500,Disliked,1839662,183950000
2485,1,839,1000,Liked,86588,8650000
159161,24,3115,3000,Liked,306502,30650000
778396,22,8582,8500,Disliked,363233,36300000
812513,17,14873,15000,Disliked,704668,70450000
110,22,8,0,Disliked,7967,800000
6281137,28,41852,42000,Liked,951799,95200000
5002673,24,137305,137500,Disliked,6620302,662050000
1848049,10,127313,127500,Liked,5102009,510200000
256353,22,9532,9500,Liked,142484,14250000
6098600,10,424803,425000,Liked,20612580,2061250000
326030,20,7935,8000,Disliked,343624,34350000
6055,28,25149,25000,Disliked,2753571,275350000
3860975,25,381,500,Disliked,53388,5350000
854747,22,8868,9000,Disliked,534251,53450000
121200,10,26372,26500,Liked,995911,99600000
749291,22,41131,41000,Liked,960911,96100000
1498104,1,20111,20000,Disliked,2960918,296100000
2627666,20,121321,121500,Disliked,9761370,976150000
8136510,1,441713,441500,Disliked,43709446,4370950000
1474167,26,7366,7500,Disliked,234162,23400000
6977562,23,76914,77000,Liked,2428592,242850000
10840302,15,70642,70500,Liked,5378769,537900000
4170184,23,228557,228500,Liked,6126352,612650000
4601891,22,54943,55000,Liked,2026716,202650000
48061,1,1818,2000,Liked,297673,29750000
808536,26,8654,8500,Disliked,540422,54050000
461353,10,36513,36500,Disliked,3958778,395900000
549847,22,3196,3000,Liked,61314,6150000
62982,25,1628,1500,Disliked,349553,34950000
4170184,23,93756,94000,Liked,2554532,255450000
3980343,24,362327,362500,Liked,9748468,974850000
4898882,22,54001,54000,Disliked,946633,94650000
31643218,10,1737208,1737000,Disliked,224573155,22457300000
2580727,22,13692,13500,Disliked,381405,38150000
2628363,25,2798,3000,Disliked,399081,39900000
234493,1,124316,124500,Disliked,15930195,1593000000
907469,26,8234,8000,Disliked,537860,53800000
4645748,10,1508950,1509000,Disliked,100571131,10057100000
1301394,10,91117,91000,Liked,3578886,357900000
1877614,22,10097,10000,Liked,208208,20800000
14823594,23,473229,473000,Liked,7402404,740250000
778396,22,7133,7000,Disliked,220941,22100000
4849278,22,27074,27000,Disliked,1240707,124050000
10840301,15,115622,115500,Disliked,8283955,828400000
7335715,26,83312,83500,Disliked,2766212,276600000
6412923,1,76746,76500,Disliked,2417872,241800000
13721628,23,310729,310500,Liked,8019510,801950000
6250844,10,6636,6500,Disliked,1157887,115800000
6311857,27,192684,192500,Disliked,6363011,636300000
2588936,26,5677,5500,Liked,115037,11500000
1294366,24,1938,2000,Liked,127349,12750000
16338318,22,298599,298500,Disliked,14779405,1477950000
6516293,24,26663,26500,Liked,1730718,173050000
12252023,23,28001,28000,Disliked,1503641,150350000
2952318,1,15988,16000,Disliked,18082713,1808250000
1863907,22,140461,140500,Disliked,8721403,872150000
2233570,24,32454,32500,Disliked,1621288,162150000
1880315,26,4646,4500,Liked,193944,19400000
17369912,24,58215,58000,Liked,2084661,208450000
872314,24,29721,29500,Liked,1077321,107750000
812513,17,16098,16000,Liked,691726,69150000
2042775,10,138457,138500,Disliked,9547317,954750000
5418861,24,103055,103000,Disliked,17487851,1748800000
6666944,24,48240,48000,Disliked,5732271,573250000
2168212,26,11187,11000,Disliked,326720,32650000
1037576,24,15751,16000,Disliked,2554211,255400000
3532486,27,87901,88000,Liked,2048266,204850000
1609905,17,9726,9500,Liked,392880,39300000
24916,24,13963,14000,Disliked,1862811,186300000
2553932,24,40138,40000,Liked,944085,94400000
397868,10,52951,53000,Disliked,4483702,448350000
4041652,24,185753,186000,Liked,11205769,1120600000
2594691,20,38355,38500,Disliked,1160700,116050000
2931455,24,25998,26000,Disliked,1568282,156850000
1132491,10,836981,837000,Disliked,47061539,4706150000
907496,27,10755,11000,Disliked,326812,32700000
4744741,15,6817,7000,Liked,240781,24100000
4098186,24,38479,38500,Liked,667634,66750000
13404502,24,112889,113000,Liked,5417762,541800000
2454447,10,783024,783000,Liked,39759061,3975900000
1660757,26,16116,16000,Liked,368973,36900000
17569182,24,49307,49500,Disliked,4253921,425400000
4872675,10,2457,2500,Disliked,219266,21950000
3237477,10,211282,211500,Liked,24268743,2426850000
1464881,1,8042,8000,Disliked,149840,15000000
1296708,24,19683,19500,Liked,403078,40300000
51971,10,8185,8000,Liked,247246,24700000
6281137,28,71133,71000,Disliked,2889698,288950000
3624591,27,8981,9000,Liked,263296,26350000
2304084,27,30425,30500,Disliked,1544565,154450000
4173402,25,16372,16500,Liked,440310,44050000
479060,26,2243,2000,Disliked,70902,7100000
0,24,10842,11000,Disliked,301705,30150000
2774569,24,28142,28000,Liked,814819,81500000
2276503,23,28738,28500,Liked,472777,47300000
877468,26,16861,17000,Liked,312023,31200000
5038716,27,12719,12500,Liked,481888,48200000
1765410,24,22989,23000,Disliked,1813632,181350000
1474167,26,5164,5000,Liked,152446,15250000
5630903,24,58986,59000,Disliked,3798030,379800000
256353,22,143588,143500,Liked,3164622,316450000
466771,24,33763,34000,Disliked,3845520,384550000
1777757,24,8870,9000,Disliked,1405817,140600000
562597,27,18933,19000,Disliked,587217,58700000
13561,17,64,0,Disliked,27020,2700000
1824548,24,27013,27000,Liked,691870,69200000
798731,24,15651,15500,Liked,647588,64750000
12090108,26,84502,84500,Liked,1780187,178000000
1277022,26,3549,3500,Liked,97304,9750000
646307,24,5720,5500,Liked,145000,14500000
519538,22,19947,20000,Disliked,366287,36650000
261245,1,29257,29500,Liked,782755,78300000
10639066,10,450911,451000,Liked,31526690,3152650000
28930,10,17909,18000,Disliked,1425895,142600000
27563493,17,12865,13000,Liked,649811,65000000
549757,17,513,500,Disliked,50298,5050000
5798988,26,195194,195000,Liked,2755806,275600000
1424327,24,11495,11500,Disliked,329965,33000000
6986048,10,3282558,3282500,Disliked,754990625,75499050000
2987256,22,12578,12500,Disliked,258106,25800000
347,20,5676,5500,Disliked,558899,55900000
3131674,26,4813,5000,Liked,137110,13700000
4990758,26,50289,50500,Liked,773484,77350000
30243603,10,20761,21000,Liked,681340,68150000
467199,26,3940,4000,Disliked,122265,12250000
4088529,10,496083,496000,Liked,46248182,4624800000
11986371,10,1330901,1331000,Liked,93882130,9388200000
2614,10,1222,1000,Liked,209801,21000000
333616,23,1433,1500,Liked,23313,2350000
387708,25,293,500,Disliked,118810,11900000
11730888,10,792433,792500,Liked,105828331,10582850000
561020,10,33056,33000,Disliked,3283299,328350000
1498475,22,35050,35000,Disliked,1137557,113750000
784110,24,505,500,Disliked,17452,1750000
1594720,22,26939,27000,Liked,348617,34850000
966228,25,3870,4000,Disliked,1172022,117200000
2790789,26,8049,8000,Disliked,341627,34150000
2569557,26,17924,18000,Liked,340875,34100000
2283095,24,5869,6000,Disliked,320156,32000000
599112,10,88830,89000,Disliked,9491411,949150000
2128,10,242,0,Liked,60077,6000000
64157,1,5408,5500,Disliked,4041318,404150000
1842922,22,30990,31000,Liked,394741,39450000
3222570,17,3366,3500,Disliked,584491,58450000
762501,24,7751,8000,Disliked,2362420,236250000
720229,17,5689,5500,Liked,539040,53900000
1360,17,589,500,Disliked,63631,6350000
24651,1,1114,1000,Disliked,1573249,157300000
202915,10,491,500,Disliked,25377,2550000
267649,17,682,500,Disliked,44713,4450000
1184858,22,7616,7500,Liked,231540,23150000
362104,22,22084,22000,Liked,435207,43500000
1276454,26,1511,1500,Liked,60470,6050000
2393391,26,23125,23000,Liked,394481,39450000
465983,27,2760,3000,Liked,47726,4750000
412,10,102,0,Liked,41849,4200000
7783482,27,3853,4000,Liked,160220,16000000
8450356,10,1742501,1742500,Disliked,194538048,19453800000
3867543,26,6290,6500,Disliked,193739,19350000
3730268,26,51933,52000,Liked,1359105,135900000
5520620,20,104141,104000,Disliked,4209624,420950000
975207,22,26456,26500,Liked,549299,54950000
596539,26,4679,4500,Disliked,227870,22800000
251656,26,3630,3500,Disliked,156302,15650000
354898,10,36254,36500,Disliked,5142839,514300000
375064,10,5340,5500,Disliked,473169,47300000
14517815,24,10290,10500,Disliked,877349,87750000
13318533,10,5637559,5637500,Disliked,401637274,40163750000
4120240,22,51959,52000,Disliked,4203508,420350000
5012,10,478,500,Liked,64324,6450000
2693,2,817,1000,Disliked,392902,39300000
366,23,57,0,Disliked,15488,1550000
6622885,23,379315,379500,Liked,7052699,705250000
507726,26,4126,4000,Liked,104638,10450000
6816712,10,168404,168500,Disliked,14859541,1485950000
428542,26,16380,16500,Liked,501816,50200000
274442,17,600,500,Liked,24557,2450000
16738,22,2941,3000,Liked,116695,11650000
7798866,24,99747,99500,Liked,1172306,117250000
390260,22,20130,20000,Disliked,1457514,145750000
7550,10,5223,5000,Liked,179225,17900000
251843,1,23889,24000,Disliked,1362905,136300000
2553,17,77,0,Disliked,29580,2950000
278417,20,357,500,Disliked,27302,2750000
35517,19,2263,2500,Liked,162984,16300000
654820,22,146941,147000,Liked,13011946,1301200000
506,25,13,0,Disliked,12656,1250000
378,22,488,500,Disliked,303944,30400000
12404,20,640,500,Disliked,39941,4000000
2547377,17,3476,3500,Disliked,596542,59650000
2872,24,39,0,Disliked,26946,2700000
592236,22,2581,2500,Liked,39496,3950000
365079,1,19976,20000,Disliked,1181604,118150000
545474,23,3301,3500,Disliked,376706,37650000
1239638,20,1706,1500,Disliked,89110,8900000
191551,24,6099,6000,Disliked,388733,38850000
6521544,28,2123,2000,Disliked,160131,16000000
1933578,26,36450,36500,Liked,988672,98850000
486430,10,6689,6500,Liked,519051,51900000
7811712,26,381892,382000,Disliked,11029330,1102950000
136942,25,2958,3000,Disliked,1184019,118400000
14551371,22,148405,148500,Disliked,2533865,253400000
481293,17,1099,1000,Disliked,219631,21950000
2947677,26,4960,5000,Liked,107638,10750000
3101217,28,26880,27000,Disliked,1491660,149150000
3097664,24,17590,17500,Disliked,1874152,187400000
18874,22,6228,6000,Disliked,105536,10550000
2011739,22,4729,4500,Disliked,190898,19100000
19777592,10,2109360,2109500,Disliked,530093370,53009350000
3426,24,1934,2000,Disliked,288746,28850000
3155697,25,70516,70500,Disliked,6144582,614450000
315686,22,2898,3000,Liked,62670,6250000
5473594,24,105244,105000,Liked,3028793,302900000
631453,17,1081,1000,Disliked,137467,13750000
7957717,22,427262,427500,Disliked,23679794,2368000000
62982,25,1628,1500,Disliked,349553,34950000
4170184,23,93756,94000,Liked,2554532,255450000
3980344,24,362327,362500,Liked,9748468,974850000
31643225,10,1737208,1737000,Disliked,224573155,22457300000
2580729,22,13692,13500,Disliked,381405,38150000
907468,26,8234,8000,Disliked,537860,53800000
778396,22,7133,7000,Disliked,220941,22100000
1008189,22,9785,10000,Liked,323111,32300000
1301395,10,91117,91000,Liked,3578886,357900000
2628364,25,2798,3000,Disliked,399081,39900000
4645750,10,1508951,1509000,Disliked,100571131,10057100000
234493,1,124316,124500,Disliked,15930195,1593000000
1877614,22,10097,10000,Liked,208208,20800000
4849279,22,27074,27000,Disliked,1240707,124050000
6516297,24,26663,26500,Liked,1730718,173050000
10840305,15,115622,115500,Disliked,8283955,828400000
7335724,26,83312,83500,Disliked,2766213,276600000
549847,22,4239,4000,Liked,94040,9400000
2588936,26,5677,5500,Liked,115037,11500000
14823594,23,473229,473000,Liked,7402405,740250000
13721629,23,310729,310500,Liked,8019517,801950000
6412924,1,76746,76500,Disliked,2417872,241800000
16338321,22,298599,298500,Disliked,14779416,1477950000
12252026,23,28001,28000,Disliked,1503641,150350000
6311856,27,192684,192500,Disliked,6363013,636300000
4872677,10,2457,2500,Disliked,219266,21950000
4898883,22,54001,54000,Disliked,946636,94650000
2042775,10,138457,138500,Disliked,9547317,954750000
6250846,10,459794,460000,Disliked,55012767,5501300000
2952319,1,15988,16000,Disliked,18082713,1808250000
1880315,26,4646,4500,Liked,193944,19400000
397868,10,52951,53000,Disliked,4483702,448350000
1863908,22,140461,140500,Disliked,8721403,872150000
17369915,24,58215,58000,Liked,2084661,208450000
2233570,24,32454,32500,Disliked,1621288,162150000
2187731,20,6352,6500,Liked,232685,23250000
872314,24,29721,29500,Liked,1077321,107750000
1609906,17,9726,9500,Liked,392880,39300000
1037576,24,15751,16000,Disliked,2554211,255400000
1132491,10,836981,837000,Disliked,47061539,4706150000
2168212,26,11187,11000,Disliked,326720,32650000
3237477,10,211282,211500,Liked,24268773,2426900000
6666948,24,48240,48000,Disliked,5732272,573250000
812514,17,16098,16000,Liked,691730,69150000
5418862,24,103055,103000,Disliked,17487903,1748800000
3532486,27,87901,88000,Liked,2048268,204850000
24916,24,13963,14000,Disliked,1862811,186300000
2594691,20,38355,38500,Disliked,1160700,116050000
1711439,24,19807,20000,Disliked,796897,79700000
2553932,24,40138,40000,Liked,944085,94400000
4744741,15,6817,7000,Liked,240781,24100000
4041655,24,185753,186000,Liked,11205771,1120600000
907496,27,10755,11000,Disliked,326812,32700000
2931455,24,25998,26000,Disliked,1568282,156850000
2454447,10,783025,783000,Liked,39759061,3975900000
13404502,24,112889,113000,Liked,5417762,541800000
4098185,24,38479,38500,Liked,667634,66750000
17569183,24,49307,49500,Disliked,4253921,425400000
1294367,24,1938,2000,Liked,127349,12750000
1296708,24,19683,19500,Liked,403078,40300000
1660759,26,16116,16000,Liked,368973,36900000
2304083,27,30425,30500,Disliked,1544565,154450000
255988,10,1156,1000,Disliked,157012,15700000
13561,17,64,0,Disliked,27020,2700000
68381,24,1421,1500,Disliked,473574,47350000
599112,10,88830,89000,Disliked,9491411,949150000
6281138,28,71133,71000,Disliked,2889698,288950000
51971,10,8185,8000,Liked,247246,24700000
3624592,27,8981,9000,Liked,263296,26350000
261246,1,29257,29500,Liked,782755,78300000
4173405,25,16372,16500,Liked,440310,44050000
2276504,23,28738,28500,Liked,472777,47300000
1474167,26,5164,5000,Liked,152446,15250000
466771,24,33763,34000,Disliked,3845520,384550000
479060,26,2243,2000,Disliked,70902,7100000
2774572,24,28142,28000,Liked,814819,81500000
562597,27,18933,19000,Disliked,587218,58700000
1765412,24,22989,23000,Disliked,1813632,181350000
78858,10,10337,10500,Disliked,740052,74000000
5038717,27,12719,12500,Liked,481888,48200000
354898,10,12368,12500,Disliked,1215798,121600000
5630903,24,58986,59000,Disliked,3798030,379800000
3335023,10,24080,24000,Disliked,2872267,287250000
1777757,24,8870,9000,Disliked,1405817,140600000
256353,22,143589,143500,Liked,3164622,316450000
2128,10,242,0,Liked,60077,6000000
0,24,10842,11000,Disliked,301705,30150000
27563497,17,12865,13000,Liked,649811,65000000
646307,24,5720,5500,Liked,145000,14500000
798731,24,15651,15500,Liked,647588,64750000
1464881,1,8042,8000,Disliked,149840,15000000
386119,10,30006,30000,Disliked,2303246,230300000
12090109,26,84502,84500,Liked,1780187,178000000
3300513,26,52285,52500,Disliked,1185538,118550000
10639066,10,450911,451000,Liked,31526690,3152650000
1277022,26,3549,3500,Liked,97304,9750000
3131674,26,4813,5000,Liked,137110,13700000
28930,10,17909,18000,Disliked,1425895,142600000
519538,22,19947,20000,Disliked,366287,36650000
467199,26,3940,4000,Disliked,122265,12250000
5798991,26,195194,195000,Liked,2755806,275600000
1824549,24,27013,27000,Liked,691870,69200000
6986048,10,3282558,3282500,Disliked,754990625,75499050000
561020,10,33056,33000,Disliked,3283299,328350000
549758,17,513,500,Disliked,50298,5050000
6816712,10,168404,168500,Disliked,14859541,1485950000
2614,10,1222,1000,Liked,209801,21000000
4088529,10,496083,496000,Liked,46248182,4624800000
4990760,26,50289,50500,Liked,773484,77350000
30243604,10,20761,21000,Liked,681340,68150000
1424327,24,11495,11500,Disliked,329965,33000000
2987256,22,12578,12500,Disliked,258106,25800000
2776701,24,30632,30500,Liked,1731718,173150000
877468,26,16861,17000,Liked,312023,31200000
333616,23,1433,1500,Liked,23313,2350000
387708,25,293,500,Disliked,118810,11900000
11986375,10,1330901,1331000,Liked,93882130,9388200000
11730888,10,792433,792500,Liked,105828337,10582850000
1498475,22,35050,35000,Disliked,1137557,113750000
1594720,22,26939,27000,Liked,348617,34850000
2283095,24,5869,6000,Disliked,320156,32000000
784110,24,505,500,Disliked,17452,1750000
347,20,5676,5500,Disliked,558899,55900000
1360,17,589,500,Disliked,63631,6350000
187827,24,1535,1500,Disliked,506411,50650000
762503,24,7751,8000,Disliked,2362420,236250000
966229,25,3870,4000,Disliked,1172022,117200000
3222570,17,3366,3500,Disliked,584491,58450000
