SubCount,Category,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
23614524,10,70271,70500,Disliked,691549,69150000
23614524,10,92326,92500,Liked,1113774,111400000
23614524,10,192405,192500,Liked,3811288,381150000
23614524,10,2906031,2906000,Disliked,359270661,35927050000
23614524,10,137116,137000,Liked,2254945,225500000
23614524,10,146156,146000,Liked,1971831,197200000
23614524,10,292932,293000,Liked,3406380,340650000
23614524,10,5646052,5646000,Disliked,714008001,71400800000
23614524,10,141033,141000,Disliked,6192655,619250000
23614524,10,23993,24000,Disliked,714713,71450000
23614524,10,38122,38000,Disliked,904204,90400000
23614524,10,122536,122500,Liked,4512116,451200000
23614524,10,146802,147000,Liked,9804403,980450000
23614524,10,109740,109500,Liked,3745828,374600000
23614524,10,131079,131000,Liked,4435434,443550000
23614524,10,146716,146500,Liked,4748368,474850000
23614524,10,143711,143500,Liked,4670183,467000000
23614524,10,120180,120000,Liked,8715761,871600000
23614524,10,86686,86500,Liked,5934329,593450000
23614524,10,112547,112500,Liked,7917069,791700000
23614524,10,84858,85000,Liked,6729531,672950000
23614524,10,185111,185000,Liked,15552109,1555200000
23614524,10,144476,144500,Liked,9994046,999400000
23614524,10,2218117,2218000,Disliked,257222152,25722200000
23614524,10,247984,248000,Liked,19557870,1955800000
23614524,10,75958,76000,Liked,2015562,201550000
23614524,10,81539,81500,Liked,2279509,227950000
23614524,10,129458,129500,Liked,2460053,246000000
23614524,10,83893,84000,Liked,1994906,199500000
23614524,10,80656,80500,Liked,1738322,173850000
23614524,10,164386,164500,Liked,16122036,1612200000
23614524,10,240731,240500,Liked,23043709,2304350000
23614524,10,141744,141500,Liked,10647218,1064700000
23614524,10,131296,131500,Liked,11620794,1162100000
23614524,10,248621,248500,Liked,12852631,1285250000
23614524,10,140490,140500,Liked,12956461,1295650000
23614524,10,2524479,2524500,Disliked,286375678,28637550000
23614524,10,181350,181500,Liked,6608910,660900000
23614524,10,91701,91500,Liked,3048428,304850000
23614524,10,84294,84500,Liked,2759169,275900000
23614524,10,91253,91500,Liked,2948236,294800000
23614524,10,88830,89000,Liked,3808577,380850000
23614524,10,60166,60000,Disliked,1445130,144500000
23614524,10,110372,110500,Liked,3117180,311700000
